Date,Time,LNA Voltage,LNA Thermistor (Ohm),LNA (C),SP4T Voltage,SP4T Thermistor (Ohm),SP4T (C),Load Voltage,Load-thermistor (Ohm),Load (C),Room_Temp(C)
04/23/2021,10:41:36,4.790188075365222,3839008.391906708,-86.17883225010058,2.3972945390642053,9926.978938569546,25.345088437246204,2.9993832937698244,16505.772134139417,22.838774973777163,26.168861294902626
04/23/2021,10:42:07,4.774002548947465,2985891.9726197883,-82.56499427815163,2.398150563704803,9986.82344713842,25.198071348875544,2.9878762997177546,16453.36578247013,22.910181815865144,26.168063680534658
04/23/2021,10:42:37,4.789933981595823,5085123.856350673,-90.13141565287523,2.39173777968972,9894.632476880908,25.42495990184358,2.9951932135045354,16474.46472411723,22.88140225891101,26.172735421832613
04/23/2021,10:43:07,4.7740642221924645,3287694.6813977393,-83.95865220347628,2.398537871683402,9995.880351346763,25.17590635797825,2.987397715336556,16459.089960757992,22.902369739751634,26.178774502046963
04/23/2021,10:43:37,4.789980853262023,3605270.52064027,-85.28270934351644,2.405377434553884,9991.556360564811,25.186485710637555,3.0016084644494185,16532.96836213507,22.801819688018384,26.180141840963415
04/23/2021,10:44:07,4.773528898425866,4689409.735858277,-89.00187300772271,2.3980000809870035,10011.66718715423,25.13732407853979,2.987410049985556,16503.63342317689,22.8416840641583,26.181509179879868
04/23/2021,10:44:37,4.781060435105246,3326702.838006231,-84.12859407040526,2.397092250820606,9955.307630470037,25.275373244323532,2.992350076910043,16469.039440188764,22.888798508026355,26.183104408615804
04/23/2021,10:45:07,4.780354893182448,5211892.189830508,-90.47321726211564,2.3972760370907054,9981.235797761674,25.21175708072292,2.992715182520442,16528.140058270368,22.808375540262432,26.18902954392047
04/23/2021,10:45:37,4.774386156531364,3546393.6903464203,-85.0470328188128,2.3986513504542017,9999.87309559495,25.166141934937343,2.986137114208759,16447.278644011167,22.918492623326586,26.19324550557951
04/23/2021,10:46:07,4.794284412298111,18758982.420437954,-107.31560616722442,2.405780777576183,10021.410151186012,25.11354620010445,3.00106080603382,16583.259065229264,22.733663932284458,26.197119632509498
04/23/2021,10:46:37,4.77966908669805,93508979.29927008,-126.06383251350991,2.396273230127008,10011.683893106388,25.13728328552753,2.988042817479254,16544.72362460304,22.78586750902366,26.197803301967724
04/23/2021,10:47:07,4.781150478042946,3669731.005154639,-85.53599763309805,2.3983873889656024,9971.235666035094,25.236271332806552,2.9923994155060427,16481.11617556447,22.87233815184055,26.20201926362688
04/23/2021,10:47:37,4.780945722869546,3692129.8138686134,-85.62288288911196,2.397834796690404,9967.819474089016,25.244651975109264,2.9925622328728423,16486.098720261205,22.865551024127228,26.207374674383004
04/23/2021,10:48:08,4.7889225403778255,6602639.802469136,-93.72075594947279,2.3918105541188197,9908.2386112663,25.39132793281658,2.9928286612912416,16468.721537187175,22.889231988485562,26.212616140229443
04/23/2021,10:48:38,4.773584404346366,7722990.94527163,-95.8375511005413,2.3961289147337084,10012.412344865095,25.135504606781353,2.990741638680447,16588.918810036652,22.726008315569004,26.213755589326524
04/23/2021,10:49:08,4.788575936740926,3225314.8240911374,-83.68229320073806,2.405434173939284,9991.432261887676,25.18678941293274,3.000360197970622,16513.33950542113,22.828485209606356,26.21649026715943
04/23/2021,10:49:38,4.783093185260441,20511852.192,-108.42476396418215,2.400481812365797,10024.972557765232,25.10485844694699,2.9886311802365526,16505.23371014678,22.839507301801802,26.221617788096182
04/23/2021,10:50:08,4.79093062123502,3586179.6529510333,-85.20675106671678,2.3978853687513038,9925.19078428699,25.34949633584779,2.997630540146929,16465.355783844752,22.893821983889666,26.224352465929087
04/23/2021,10:50:38,4.781716638432044,1880313.6919014084,-75.71074489661993,2.396587763676507,9903.12881947465,25.403952463006874,2.9982127355797275,16448.742583426647,22.916493579430607,26.230505491053236
04/23/2021,10:51:08,4.774171533638764,5953471.768920596,-92.30767492987766,2.398141929450503,10019.154397897713,25.119049137911134,2.9863455697768586,16501.75293670778,22.84424226880253,26.231189160511462
04/23/2021,10:51:38,4.788023344465728,25278637.62705187,-110.98743176255309,2.3895508464220256,9915.185647857194,25.37417571733812,2.9887199897093524,16465.337620235274,22.893846757124038,26.233923838344367
04/23/2021,10:52:08,4.77590331835836,6491195.205882353,-93.48917295707216,2.398181400327303,10014.96666568404,25.129268785551176,2.9837454257676654,16453.706646002156,22.90971653586172,26.244976494585785
04/23/2021,10:52:38,4.788302107533127,2733130.302690424,-81.2747349077691,2.4071412893608795,9995.731088703207,25.17627146941237,2.9962872968708325,16432.13927509191,22.939177627126696,26.240760532926686
04/23/2021,10:53:08,4.781251622164746,24867344.945666235,-110.78784813324012,2.400912291615896,10038.041302822645,25.073016414713095,2.9875802681417554,16510.424052993745,22.832448874869613,26.243381265849905
04/23/2021,10:53:38,4.780417799892348,13592012.27652051,-103.2461956334769,2.4025527999328915,10048.667076552052,25.047160365751324,2.9886361140961526,16519.09596150794,22.82066142401237,26.240988422746113
04/23/2021,10:54:08,4.7912056839077195,12395416.198841698,-102.06205997644062,2.3945648812405125,9935.480295952517,25.32414409459136,2.992211928841243,16469.52978593264,22.888129909793065,26.24930640115457
04/23/2021,10:54:39,4.7851049665123355,22739893.09574468,-109.69495224208319,2.3941837405864135,9964.892545114351,25.251834871612743,2.991211588807346,16526.790932972537,22.810207765441817,26.249078511335142
04/23/2021,10:55:09,4.7987902595778,27346519.722182848,-111.94033887962897,2.410343364241271,10043.991014473757,25.058535066864806,2.997584901945629,16498.019723033307,22.849321893987565,26.25568731609809
04/23/2021,10:55:39,4.787887663326728,2254393.284886104,-78.43205781492088,2.3960573737695086,9890.500687049123,25.435183055617074,2.9909056895121466,16324.537190946136,23.086820295745838,26.25751043465334
04/23/2021,10:56:09,4.778536765919853,11172749.569060773,-100.71674819033555,2.401927433228593,10048.169767704514,25.04836981127363,2.9872361314346563,16508.85111184387,22.834587676004787,26.257396489743655
